Filament Name,Filament Material,Filament Link,Filament Color,Filament Color Image Link,Filament Color Hex,Link to Filament TDS
"Filament Spectrum Nylon PA6 Low Warp GF30 1.75mm NAT 0.5kg","Nylon PA6 Low Warp GF30","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-gf30-1-75mm-nat-0-5kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-gf30-natural-05-1.jpg?v=1749679023",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp GF30 1.75mm BLACK 1kg","Nylon PA6 Low Warp GF30","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-gf30-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-gf30-black-1.jpg?v=1749679018",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp GF30 1.75mm BLACK 0.5kg","Nylon PA6 Low Warp GF30","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-gf30-1-75mm-black-0-5kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-gf30-black-05-1.jpg?v=1749679014",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp CF15S 1.75mm BK 1kg","Nylon PA6 Low Warp CF15S","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-cf15s-1-75mm-bk-1kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-cf15s-1.jpg?v=1749679010",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp CF15S 1.75mm BK 0.50kg","Nylon PA6 Low Warp CF15S","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-cf15s-1-75mm-bk-0-50kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-cf15s-05-1.jpg?v=1749679006",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp 1.75mm NATURAL 1kg","Nylon PA6 Low Warp","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-1-75mm-natural-1kg","NATURAL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-natural-1.jpg?v=1749679002",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp 1.75mm NATURAL 0.5kg","Nylon PA6 Low Warp","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-1-75mm-natural-0-5kg","NATURAL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-natural-05-1.jpg?v=1749678997",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp 1.75mm BLACK 1kg","Nylon PA6 Low Warp","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-black-1.jpg?v=1749678993",Not Available,Not Available
"Filament Spectrum Nylon PA6 Low Warp 1.75mm BLACK 0.5kg","Nylon PA6 Low Warp","https://ca.spectrumfilaments.com/products/filament-spectrum-nylon-pa6-low-warp-1-75mm-black-0-5kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pa6-lw-black-05-1.jpg?v=1749678989",Not Available,Not Available
"Filament Spectrum PET-G/PTFE 1.75mm TRAFFIC RED 1kg","PET-G/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-ptfe-1-75mm-traffic-red-1kg","TRAFFIC RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg_ptfe_traffic_red-1.jpg?v=1749678984",Not Available,Not Available
"Filament Spectrum PET-G/PTFE 1.75mm TRAFFIC BLACK 1kg","PET-G/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-ptfe-1-75mm-traffic-black-1kg","TRAFFIC BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg_ptfe_traffic_black-1.jpg?v=1749678980",Not Available,Not Available
"Filament Spectrum PET-G/PTFE 1.75mm SIGNAL WHITE 1kg","PET-G/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-ptfe-1-75mm-signal-white-1kg","SIGNAL WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg_ptfe_signal_white-1.jpg?v=1749678975",Not Available,Not Available
"Filament Spectrum PET-G/PTFE 1.75mm LIGHT BLUE 1kg","PET-G/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-ptfe-1-75mm-light-blue-1kg","LIGHT BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg_ptfe_light_blue-1.jpg?v=1749678971",Not Available,Not Available
"Filament Spectrum PET-G/PTFE 1.75mm IRON GREY 1kg","PET-G/PTFE","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-ptfe-1-75mm-iron-grey-1kg","IRON GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg_ptfe_iron_grey-1.jpg?v=1749678967",Not Available,Not Available
"Filament Spectrum PET-G Carbon 1.75mm BLACK 1kg","PET-G Carbon","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-carbon-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-carbon-1.jpg?v=1749678963",Not Available,Not Available
"Filament Spectrum PET-G Carbon 1.75mm BLACK 0.5kg","PET-G Carbon","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-carbon-1-75mm-black-0-5kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-carbon-05-1.jpg?v=1749678958",Not Available,Not Available
"Filament Spectrum PET-G Glow in the Dark 1.75mm YELLOW-GREEN 1kg","PET-G Glow in the Dark","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-glow-in-the-dark-1-75mm-yellow-green-1kg","YELLOW-GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-glow-in-dark-yellow-green-1.jpg?v=1749678953",Not Available,Not Available
"Filament Spectrum PET-G Glow in the Dark 1.75mm BLUE 1kg","PET-G Glow in the Dark","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-glow-in-the-dark-1-75mm-blue-1kg","BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-glow-in-dark-blue-1.jpg?v=1749678947",Not Available,Not Available
"Filament Spectrum PET-G Glow in the Dark 1.75mm YELLOW-GREEN 0.5kg","PET-G Glow in the Dark","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-glow-in-the-dark-1-75mm-yellow-green-0-5kg","YELLOW-GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-glow-green-05-1.jpg?v=1749678942",Not Available,Not Available
"Filament Spectrum PET-G Glow in the Dark 1.75mm BLUE 0.5kg","PET-G Glow in the Dark","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-glow-in-the-dark-1-75mm-blue-0-5kg","BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-glow-blue-05-1.jpg?v=1749678936",Not Available,Not Available
"Filament Spectrum Spectrum PET-G FR V0 1.75mm BLACK 0.75kg","PET-G FR V0","https://ca.spectrumfilaments.com/products/filament-spectrum-spectrum-pet-g-fr-v0-1-75mm-black-0-75kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-fr-v0-black-1.jpg?v=1749678930",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm SAND KHAKI 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-sand-khaki-1kg","SAND KHAKI","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-sand-khaki-1.jpg?v=1749678926",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm POLAR WHITE 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-polar-white-1kg","POLAR WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-polar-white-1.jpg?v=1749678922",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm OLIVE GREEN 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-olive-green-1kg","OLIVE GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-olive-green-1.jpg?v=1749678917",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm NAVY BLUE 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-navy-blue-1.jpg?v=1749678913",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm LION ORANGE 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-lion-orange-1.jpg?v=1749678908",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm DEEP BLACK 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-deep-black-1.jpg?v=1749678904",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm DARK GREY 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-dark-grey-1.jpg?v=1749678900",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm DESERT STORM 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-desert-storm-1kg","DESERT STORM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-desert-storm-1.jpg?v=1749678896",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm BLOODY RED 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-bloody-red-1kg","BLOODY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-bloody-red-1.jpg?v=1749678891",Not Available,Not Available
"Filament Spectrum PET-G MATT 1.75mm BROWN UNIFORM 1kg","PET-G MATT","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-matt-1-75mm-brown-uniform-1kg","BROWN UNIFORM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-matt-brown-uniform-1.jpg?v=1749678887",Not Available,Not Available
"Filament Spectrum PCTG GF10 1.75mm NAT 1kg","PCTG GF10","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-gf10-1-75mm-nat-1kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-gf10-1.jpg?v=1749678883",Not Available,Not Available
"Filament Spectrum PCTG GF10 1.75mm NAT 0.5kg","PCTG GF10","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-gf10-1-75mm-nat-0-5kg","NAT","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-gf10-05-1.jpg?v=1749678879",Not Available,Not Available
"Filament Spectrum PCTG CF10 1.75mm BK 1kg","PCTG CF10","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-cf10-1-75mm-bk-1kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-cf10-1.jpg?v=1749678874",Not Available,Not Available
"Filament Spectrum PCTG CF10 1.75mm BK 0.5kg","PCTG CF10","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-cf10-1-75mm-bk-0-5kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-cf10-05-1.jpg?v=1749678870",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRANSPARENT YELLOW 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-transparent-yellow-1kg","TRANSPARENT YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-transparent-yellow-1.jpg?v=1749678865",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRANSPARENT RED 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-transparent-red-1kg","TRANSPARENT RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-transparent-red-1.jpg?v=1749678861",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRANSPARENT ORANGE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-transparent-orange-1kg","TRANSPARENT ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-transparent-orange-1.jpg?v=1749678856",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRANSPARENT GREEN 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-transparent-green-1kg","TRANSPARENT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-transparent-green-1.jpg?v=1749678852",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRANSPARENT BLUE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-transparent-blue-1kg","TRANSPARENT BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-transparent-blue-1.jpg?v=1749678847",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRAFFIC RED 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-traffic-red-1kg","TRAFFIC RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-traffic-red-1.jpg?v=1749678843",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm TRAFFIC BLACK 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-traffic-black-1kg","TRAFFIC BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-traffic-black-1.jpg?v=1749678838",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm SULFUR YELLOW 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-sulfur-yellow-1kg","SULFUR YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-sulfur-yellow-1.jpg?v=1749678834",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm SKY BLUE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-sky-blue-1kg","SKY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-sky-blue-1.jpg?v=1749678829",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm SILVER STEEL 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-silver-steel-1kg","SILVER STEEL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-silver-steel-1.jpg?v=1749678825",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm PURE ORANGE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-pure-orange-1kg","PURE ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-pure-orange-1.jpg?v=1749678821",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm NAVY BLUE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-navy-blue-1.jpg?v=1749678816",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm LIGHT GREEN 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-light-green-1kg","LIGHT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-light-green-1.jpg?v=1749678812",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm IRON GREY 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-iron-grey-1kg","IRON GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-iron-grey-1.jpg?v=1749678807",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm CLEAR 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-clear-1kg","CLEAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-clear-1.jpg?v=1749678803",Not Available,Not Available
"Filament Spectrum PCTG Premium 1.75mm ARCTIC WHITE 1kg","PCTG Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pctg-premium-1-75mm-arctic-white-1kg","ARCTIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/pctg-arctic-white-1.jpg?v=1749678798",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm YELLOW ORANGE 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-yellow-orange-1kg","YELLOW ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-yellow-orange-1.jpg?v=1749678793",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm TRAFFIC GREEN 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-traffic-green-1kg","TRAFFIC GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-traffic-green-1.jpg?v=1749678789",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm TRAFFIC BLACK 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-traffic-black-1kg","TRAFFIC BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-traffic-black-1.jpg?v=1749678784",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm SIGNAL YELLOW 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-signal-yellow-1kg","SIGNAL YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-signal-yellow-1.jpg?v=1749678779",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm SIGNAL BLUE 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-signal-blue-1kg","SIGNAL BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-signal-blue-1.jpg?v=1749678774",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm SIGNAL WHITE 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-signal-white-1kg","SIGNAL WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-signal-white-1.jpg?v=1749678769",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm IRON GREY 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-iron-grey-1kg","IRON GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-iron-grey-1.jpg?v=1749678765",Not Available,Not Available
"Filament Spectrum rPETG 1.75mm CARMINE RED 1kg","rPETG","https://ca.spectrumfilaments.com/products/filament-spectrum-rpetg-1-75mm-carmine-red-1kg","CARMINE RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/rpetg-carmine-red-1.jpg?v=1749678760",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TURQUOISE BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-turquoise-blue-1kg","TURQUOISE BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-turquoise-blue-1.jpg?v=1749678756",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TRANSPARENT YELLOW 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-transparent-yellow-1kg","TRANSPARENT YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-transparent-yellow-1.jpg?v=1749678751",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TRANSPARENT RED 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-transparent-red-1kg","TRANSPARENT RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-transparent-red-1.jpg?v=1749678747",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TRANSPARENT ORANGE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-transparent-orange-1kg","TRANSPARENT ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-transparent-orange-1.jpg?v=1749678742",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TRANSPARENT BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-transparent-blue-1kg","TRANSPARENT BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-transparent-blue-1.jpg?v=1749678737",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm TRANSPARENT BLACK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-transparent-black-1kg","TRANSPARENT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-transparent-black-1.jpg?v=1749678732",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm SILVER STAR 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-silver-star-1.jpg?v=1749678728",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm SIGNAL YELLOW 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-signal-yellow-1kg","SIGNAL YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-signal-yellow-1.jpg?v=1749678723",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm PINK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-pink-1kg","PINK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-pink-1.jpg?v=1749678719",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm PEARL GOLD 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-pearl-gold-1kg","PEARL GOLD","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-pearl-gold-1.jpg?v=1749678714",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm PACIFIC BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-pacific-blue-1kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-pacific-blue-1.jpg?v=1749678709",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm OLIVE GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-olive-green-1kg","OLIVE GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-olive-green-1.jpg?v=1749678705",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm NAVY BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-navy-blue-1.jpg?v=1749678700",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm MINT GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-mint-green-1kg","MINT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-mint-green-1.jpg?v=1749678696",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm LION ORANGE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-lion-orange-1.jpg?v=1749678691",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm LIME GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-lime-green-1kg","LIME GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-lime-green-1.jpg?v=1749678686",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm LIGHT GREY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-light-grey-1kg","LIGHT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-light-grey-1.jpg?v=1749678682",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm ICELAND BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-iceland-blue-1kg","ICELAND BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-iceland-blue-1.jpg?v=1749678674",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm GLASSY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-glassy-1kg","GLASSY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-glassy-1.jpg?v=1749678669",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm DEEP BLACK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-deep-black-1.jpg?v=1749678663",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm DARK GREY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-dark-grey-1.jpg?v=1749678658",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm CHOCOLATE BROWN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-chocolate-brown-1kg","CHOCOLATE BROWN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-chocolate-brown-1.jpg?v=1749678653",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm BOTTLE GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-bottle-green-1kg","BOTTLE GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-bottle-green-1.jpg?v=1749678649",Not Available,Not Available
"Filament Spectrum PET-G Premium 1.75mm BLOODY RED 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-pet-g-premium-1-75mm-bloody-red-1kg","BLOODY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/petg-premium-bloody-red-1.jpg?v=1749678643",Not Available,Not Available
