Filament Name,Filament Material,Filament Link,Filament Color,Filament Color Image Link,Filament Color Hex,Link to Filament TDS
ABS Food,ABS,https://treedfilaments.com/shop/product/?sku=ABSF,NATURAL,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabsfood.png,Not Available,Not Available
ABS Med,ABS,https://treedfilaments.com/shop/product/?sku=ABSM,NATURAL,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabsmed.png,Not Available,Not Available
HIPS Stiron,HIPS,https://treedfilaments.com/shop/product/?sku=HIPS,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedhipsstiron.png,Not Available,Not Available
HIPS Stiron,HIPS,https://treedfilaments.com/shop/product/?sku=HIPS,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedhipsstiron.png,Not Available,Not Available
ASA Uv729,ASA,https://treedfilaments.com/shop/product/?sku=ASA,NATURAL,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedasauv729.png,Not Available,Not Available
ASA Uv729,ASA,https://treedfilaments.com/shop/product/?sku=ASA,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedasauv729.png,Not Available,Not Available
ASA Uv729,ASA,https://treedfilaments.com/shop/product/?sku=ASA,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedasauv729.png,Not Available,Not Available
PMMA Hirma,PMMA,https://treedfilaments.com/shop/product/?sku=PMMA,SEETROUGHT,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpmmahirma.png,Not Available,Not Available
PC P51,PC,https://treedfilaments.com/shop/product/?sku=PC51,SEETROUGHT,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpcp51.png,Not Available,Not Available
PC ABS Tenax,PC,https://treedfilaments.com/shop/product/?sku=PCABT,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpcabstenax.png,Not Available,Not Available
PC ABS Tenax,PC,https://treedfilaments.com/shop/product/?sku=PCABT,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpcabstenax.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,RUBY,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,SEETROUGHT,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,AZUL ,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,ALLUMINIUM,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,YELLOW TREED,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,YELLOW LEMON,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,VIOLET,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,BRONZE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,ANTHRACITE GREY,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,GREEN ARMY,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,AQUAMARINE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,ORANGE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,RED WINE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,BROWN,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,APPLE GREEN,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,Industrial Grey,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
G-PET,PETG,https://treedfilaments.com/shop/product/?sku=GPET,Oxford green,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedg-pet.png,Not Available,Not Available
ABS CF,ABS,https://treedfilaments.com/shop/product/?sku=ABSCF,CARBON BLACK,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabscf.png,Not Available,Not Available
PC PBT GF,PC,https://treedfilaments.com/shop/product/?sku=PCPBTGF,ANTHRACITE GREY,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpcpbtgf.png,Not Available,Not Available
ABS Fast Forward,ABS,https://treedfilaments.com/shop/product/?sku=ABSFF,NATURAL,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabsfastforward.png,Not Available,Not Available
ABS Fast Forward,ABS,https://treedfilaments.com/shop/product/?sku=ABSFF,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabsfastforward.png,Not Available,Not Available
ABS Fast Forward,ABS,https://treedfilaments.com/shop/product/?sku=ABSFF,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedabsfastforward.png,Not Available,Not Available
PETG Fast Forward,PETG,https://treedfilaments.com/shop/product/?sku=PETGFF,SEETROUGHT,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpetgfastforward.png,Not Available,Not Available
PETG Fast Forward,PETG,https://treedfilaments.com/shop/product/?sku=PETGFF,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpetgfastforward.png,Not Available,Not Available
PETG Fast Forward,PETG,https://treedfilaments.com/shop/product/?sku=PETGFF,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedpetgfastforward.png,Not Available,Not Available
PP CF 18,PP,https://treedfilaments.com/shop/product/?sku=PPCF,CARBON BLACK,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedppcf18.png,Not Available,Not Available
"Fast Forward 3-Pack: PLA, ABS, PETG",Unknown,https://treedfilaments.com/shop/product/?sku=FF3PACK,CARBON BLACK,"https://dlh2hyjriy9yy.cloudfront.net/filaments/treedfastforward3-pack:pla,abs,petg.png",Not Available,Not Available
Caementum,HIPS,https://treedfilaments.com/shop/product/?sku=CAEM,GREY CEMENT,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedcaementum.png,Not Available,Not Available
PLA High Temperature,Unknown,https://treedfilaments.com/shop/product/?sku=PLAHT,BLACK HOLE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedplahightemperature.png,Not Available,Not Available
PLA High Temperature,Unknown,https://treedfilaments.com/shop/product/?sku=PLAHT,WHITE,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedplahightemperature.png,Not Available,Not Available
Carbonio FAST FORWARD,PA,https://treedfilaments.com/shop/product/?sku=CARBFF,CARBON BLACK,https://dlh2hyjriy9yy.cloudfront.net/filaments/treedcarboniofastforward.png,Not Available,Not Available
